,高雄時間,同意票,不同意票,同意比例,有效票,無效票,投票人數,已開投票所投票人總數,投票率,應送行政區,已送行政區,應送開票所,已送開票所,行政區
1225,2020-06-06 17:24:17,80426,1940,28.59,82366,393,82759,189552,43.66,1,0,189,133,三民區
1226,2020-06-06 17:24:17,29115,676,25.67,29791,127,29918,73656,40.62,1,0,77,55,鼓山區
1227,2020-06-06 17:24:17,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
1228,2020-06-06 17:24:18,61747,1655,39.26,63402,317,63719,146580,43.47,1,0,119,111,前鎮區
1229,2020-06-06 17:24:18,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
1230,2020-06-06 17:24:18,51621,1292,36.17,52913,270,53183,129542,41.05,1,0,116,106,苓雅區
1231,2020-06-06 17:24:19,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
1232,2020-06-06 17:24:19,52396,1349,40.43,53745,245,53990,123170,43.83,1,0,89,85,小港區
1233,2020-06-06 17:24:19,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
1234,2020-06-06 17:24:19,66811,1778,22.72,68589,340,68929,174236,39.56,1,0,228,139,鳳山區
1235,2020-06-06 17:24:20,15938,396,40.91,16334,89,16423,37256,44.08,1,0,28,27,鳥松區
1236,2020-06-06 17:24:20,29652,807,40.08,30459,151,30610,66928,45.74,1,0,47,43,仁武區
1237,2020-06-06 17:24:20,14317,465,43.95,14782,79,14861,28427,52.28,1,0,31,27,橋頭區
1238,2020-06-06 17:24:20,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
1239,2020-06-06 17:24:20,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
1240,2020-06-06 17:24:20,20552,506,21.64,21058,124,21182,51678,40.99,1,0,81,45,大寮區
1241,2020-06-06 17:24:20,27105,755,34.26,27860,150,28010,67615,41.43,1,0,72,63,岡山區
1242,2020-06-06 17:24:21,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
1243,2020-06-06 17:24:21,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
1244,2020-06-06 17:24:21,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
1245,2020-06-06 17:24:21,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
1246,2020-06-06 17:24:21,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
1247,2020-06-06 17:24:21,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
1248,2020-06-06 17:24:21,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
1249,2020-06-06 17:24:21,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
1250,2020-06-06 17:24:22,9573,411,28.06,9984,86,10070,33458,30.1,1,0,32,31,美濃區
1251,2020-06-06 17:24:22,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
1252,2020-06-06 17:24:22,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
1253,2020-06-06 17:24:22,2644,151,24.25,2795,35,2830,10198,27.75,1,0,12,11,六龜區
1254,2020-06-06 17:24:23,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
1255,2020-06-06 17:24:23,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
1256,2020-06-06 17:24:23,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
1257,2020-06-06 17:24:23,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
1258,2020-06-06 17:24:23,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
1259,2020-06-06 17:24:23,179,24,5.36,203,2,205,2891,7.09,1,0,8,7,桃源區
1260,2020-06-06 17:25:14,66811,1778,22.72,68589,340,68929,174236,39.56,1,0,228,139,鳳山區
1261,2020-06-06 17:25:14,29115,676,25.67,29791,127,29918,73656,40.62,1,0,77,55,鼓山區
1262,2020-06-06 17:25:14,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
1263,2020-06-06 17:25:14,52396,1349,40.43,53745,245,53990,123170,43.83,1,0,89,85,小港區
1264,2020-06-06 17:25:14,55875,1492,36.88,57367,260,57627,137729,41.84,1,0,99,91,楠梓區
1265,2020-06-06 17:25:14,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
1266,2020-06-06 17:25:14,80426,1940,28.59,82366,393,82759,189552,43.66,1,0,189,133,三民區
1267,2020-06-06 17:25:14,51954,1320,32.86,53274,241,53515,144469,37.04,1,0,103,96,左營區
1268,2020-06-06 17:25:14,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
1269,2020-06-06 17:25:14,61747,1655,39.26,63402,317,63719,146580,43.47,1,0,119,111,前鎮區
1270,2020-06-06 17:25:14,51621,1292,36.17,52913,270,53183,129542,41.05,1,0,116,106,苓雅區
1271,2020-06-06 17:25:14,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
1272,2020-06-06 17:25:14,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
1273,2020-06-06 17:25:14,778143,21118,33.83,799261,4302,803563,1921345,41.82,38,22,1823,1562,高雄市
1274,2020-06-06 17:25:15,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
1275,2020-06-06 17:25:15,20552,506,21.64,21058,124,21182,51678,40.99,1,0,81,45,大寮區
1276,2020-06-06 17:25:15,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
1277,2020-06-06 17:25:15,14317,465,43.95,14782,79,14861,28427,52.28,1,0,31,27,橋頭區
1278,2020-06-06 17:25:15,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
1279,2020-06-06 17:25:15,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
1280,2020-06-06 17:25:15,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
1281,2020-06-06 17:25:15,29652,807,40.08,30459,151,30610,66928,45.74,1,0,47,43,仁武區
1282,2020-06-06 17:25:15,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
1283,2020-06-06 17:25:15,15938,396,40.91,16334,89,16423,37256,44.08,1,0,28,27,鳥松區
1284,2020-06-06 17:25:15,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
1285,2020-06-06 17:25:15,27105,755,34.26,27860,150,28010,67615,41.43,1,0,72,63,岡山區
1286,2020-06-06 17:25:15,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
1287,2020-06-06 17:25:15,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
1288,2020-06-06 17:25:16,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
1289,2020-06-06 17:25:16,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
1290,2020-06-06 17:25:16,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
1291,2020-06-06 17:25:16,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
1292,2020-06-06 17:25:16,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
1293,2020-06-06 17:25:16,9573,411,28.06,9984,86,10070,33458,30.1,1,0,32,31,美濃區
1294,2020-06-06 17:25:16,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
1295,2020-06-06 17:25:16,2644,151,24.25,2795,35,2830,10198,27.75,1,0,12,11,六龜區
1296,2020-06-06 17:25:16,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
1297,2020-06-06 17:25:16,179,24,5.36,203,2,205,2891,7.09,1,0,8,7,桃源區
1298,2020-06-06 17:25:16,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
1299,2020-06-06 17:26:07,52396,1349,40.43,53745,245,53990,123170,43.83,1,0,89,85,小港區
1300,2020-06-06 17:26:07,20552,506,21.64,21058,124,21182,51678,40.99,1,0,81,45,大寮區
1301,2020-06-06 17:26:07,80426,1940,28.59,82366,393,82759,189552,43.66,1,0,189,133,三民區
1302,2020-06-06 17:26:07,61747,1655,39.26,63402,317,63719,146580,43.47,1,0,119,111,前鎮區
1303,2020-06-06 17:26:07,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
1304,2020-06-06 17:26:07,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
1305,2020-06-06 17:26:07,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
1306,2020-06-06 17:26:07,51954,1320,32.86,53274,241,53515,144469,37.04,1,0,103,96,左營區
1307,2020-06-06 17:26:07,66811,1778,22.72,68589,340,68929,174236,39.56,1,0,228,139,鳳山區
1308,2020-06-06 17:26:07,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
1309,2020-06-06 17:26:07,29115,676,25.67,29791,127,29918,73656,40.62,1,0,77,55,鼓山區
1310,2020-06-06 17:26:07,778143,21118,33.83,799261,4302,803563,1921345,41.82,38,22,1823,1562,高雄市
1311,2020-06-06 17:26:07,51621,1292,36.17,52913,270,53183,129542,41.05,1,0,116,106,苓雅區
1312,2020-06-06 17:26:07,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
1313,2020-06-06 17:26:07,55875,1492,36.88,57367,260,57627,137729,41.84,1,0,99,91,楠梓區
1314,2020-06-06 17:26:08,14317,465,43.95,14782,79,14861,28427,52.28,1,0,31,27,橋頭區
1315,2020-06-06 17:26:08,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
1316,2020-06-06 17:26:08,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
1317,2020-06-06 17:26:08,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
1318,2020-06-06 17:26:08,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
1319,2020-06-06 17:26:08,15938,396,40.91,16334,89,16423,37256,44.08,1,0,28,27,鳥松區
1320,2020-06-06 17:26:08,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
1321,2020-06-06 17:26:08,29652,807,40.08,30459,151,30610,66928,45.74,1,0,47,43,仁武區
1322,2020-06-06 17:26:08,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
1323,2020-06-06 17:26:08,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
1324,2020-06-06 17:26:08,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
1325,2020-06-06 17:26:08,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
1326,2020-06-06 17:26:08,27105,755,34.26,27860,150,28010,67615,41.43,1,0,72,63,岡山區
1327,2020-06-06 17:26:08,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
1328,2020-06-06 17:26:09,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
1329,2020-06-06 17:26:09,9573,411,28.06,9984,86,10070,33458,30.1,1,0,32,31,美濃區
1330,2020-06-06 17:26:09,2644,151,24.25,2795,35,2830,10198,27.75,1,0,12,11,六龜區
1331,2020-06-06 17:26:09,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
1332,2020-06-06 17:26:10,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
1333,2020-06-06 17:26:10,179,24,5.36,203,2,205,2891,7.09,1,0,8,7,桃源區
1334,2020-06-06 17:26:10,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
1335,2020-06-06 17:26:10,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
1336,2020-06-06 17:26:10,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
1337,2020-06-06 17:26:10,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
1338,2020-06-06 17:27:00,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
1339,2020-06-06 17:27:00,778143,21118,33.83,799261,4302,803563,1921345,41.82,38,22,1823,1562,高雄市
1340,2020-06-06 17:27:00,51954,1320,32.86,53274,241,53515,144469,37.04,1,0,103,96,左營區
1341,2020-06-06 17:27:00,29115,676,25.67,29791,127,29918,73656,40.62,1,0,77,55,鼓山區
1342,2020-06-06 17:27:00,55875,1492,36.88,57367,260,57627,137729,41.84,1,0,99,91,楠梓區
1343,2020-06-06 17:27:00,80426,1940,28.59,82366,393,82759,189552,43.66,1,0,189,133,三民區
1344,2020-06-06 17:27:01,29652,807,40.08,30459,151,30610,66928,45.74,1,0,47,43,仁武區
1345,2020-06-06 17:27:01,27105,755,34.26,27860,150,28010,67615,41.43,1,0,72,63,岡山區
1346,2020-06-06 17:27:01,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
1347,2020-06-06 17:27:01,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
1348,2020-06-06 17:27:01,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
1349,2020-06-06 17:27:01,61747,1655,39.26,63402,317,63719,146580,43.47,1,0,119,111,前鎮區
1350,2020-06-06 17:27:01,66811,1778,22.72,68589,340,68929,174236,39.56,1,0,228,139,鳳山區
1351,2020-06-06 17:27:01,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
1352,2020-06-06 17:27:01,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
1353,2020-06-06 17:27:01,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
1354,2020-06-06 17:27:01,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
1355,2020-06-06 17:27:01,20552,506,21.64,21058,124,21182,51678,40.99,1,0,81,45,大寮區
1356,2020-06-06 17:27:01,15938,396,40.91,16334,89,16423,37256,44.08,1,0,28,27,鳥松區
1357,2020-06-06 17:27:01,14317,465,43.95,14782,79,14861,28427,52.28,1,0,31,27,橋頭區
1358,2020-06-06 17:27:01,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
1359,2020-06-06 17:27:01,52396,1349,40.43,53745,245,53990,123170,43.83,1,0,89,85,小港區
1360,2020-06-06 17:27:01,51621,1292,36.17,52913,270,53183,129542,41.05,1,0,116,106,苓雅區
1361,2020-06-06 17:27:02,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
1362,2020-06-06 17:27:02,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
1363,2020-06-06 17:27:02,9573,411,28.06,9984,86,10070,33458,30.1,1,0,32,31,美濃區
1364,2020-06-06 17:27:02,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
1365,2020-06-06 17:27:02,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
1366,2020-06-06 17:27:02,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
1367,2020-06-06 17:27:02,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
1368,2020-06-06 17:27:02,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
1369,2020-06-06 17:27:02,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
1370,2020-06-06 17:27:02,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
1371,2020-06-06 17:27:02,2644,151,24.25,2795,35,2830,10198,27.75,1,0,12,11,六龜區
1372,2020-06-06 17:27:02,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
1373,2020-06-06 17:27:02,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
1374,2020-06-06 17:27:02,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
1375,2020-06-06 17:27:02,179,24,5.36,203,2,205,2891,7.09,1,0,8,7,桃源區
1376,2020-06-06 17:27:03,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
1377,2020-06-06 17:27:53,52918,1316,37.07,54234,276,54510,132763,41.06,1,0,116,108,苓雅區
1378,2020-06-06 17:27:53,55875,1492,36.88,57367,260,57627,137729,41.84,1,0,99,91,楠梓區
1379,2020-06-06 17:27:53,803257,21730,34.92,824987,4449,829436,1980843,41.87,38,23,1823,1605,高雄市
1380,2020-06-06 17:27:53,22526,570,23.71,23096,134,23230,56471,41.14,1,0,81,49,大寮區
1381,2020-06-06 17:27:53,88600,2132,31.5,90732,434,91166,208657,43.69,1,0,189,145,三民區
1382,2020-06-06 17:27:53,51954,1320,32.86,53274,241,53515,144469,37.04,1,0,103,96,左營區
1383,2020-06-06 17:27:53,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
1384,2020-06-06 17:27:53,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
1385,2020-06-06 17:27:53,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
1386,2020-06-06 17:27:53,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
1387,2020-06-06 17:27:53,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
1388,2020-06-06 17:27:53,64330,1717,40.9,66047,332,66379,151992,43.67,1,0,119,115,前鎮區
1389,2020-06-06 17:27:53,52396,1349,40.43,53745,245,53990,123170,43.83,1,0,89,85,小港區
1390,2020-06-06 17:27:53,31337,724,27.63,32061,138,32199,79471,40.52,1,0,77,58,鼓山區
1391,2020-06-06 17:27:53,72553,1925,24.67,74478,380,74858,187575,39.91,1,0,228,150,鳳山區
1392,2020-06-06 17:27:54,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
1393,2020-06-06 17:27:54,31012,847,41.92,31859,160,32019,70182,45.62,1,0,47,45,仁武區
1394,2020-06-06 17:27:54,15938,396,40.91,16334,89,16423,37256,44.08,1,0,28,27,鳥松區
1395,2020-06-06 17:27:54,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
1396,2020-06-06 17:27:55,14900,471,45.74,15371,81,15452,29618,52.17,1,0,31,28,橋頭區
1397,2020-06-06 17:27:55,28262,784,35.72,29046,163,29209,70532,41.41,1,0,72,66,岡山區
1398,2020-06-06 17:27:55,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
1399,2020-06-06 17:27:55,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
1400,2020-06-06 17:27:56,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
1401,2020-06-06 17:27:56,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
1402,2020-06-06 17:27:56,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
1403,2020-06-06 17:27:56,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
1404,2020-06-06 17:27:56,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
1405,2020-06-06 17:27:56,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
1406,2020-06-06 17:27:57,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
1407,2020-06-06 17:27:57,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
1408,2020-06-06 17:27:58,9573,411,28.06,9984,86,10070,33458,30.1,1,0,32,31,美濃區
1409,2020-06-06 17:27:58,2644,151,24.25,2795,35,2830,10198,27.75,1,0,12,11,六龜區
1410,2020-06-06 17:27:58,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
1411,2020-06-06 17:27:58,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
1412,2020-06-06 17:27:58,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
1413,2020-06-06 17:27:58,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
1414,2020-06-06 17:27:58,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
1415,2020-06-06 17:27:58,201,24,6.01,225,2,227,3342,6.79,1,1,8,8,桃源區
1416,2020-06-06 17:28:48,803257,21730,34.92,824987,4449,829436,1980843,41.87,38,23,1823,1605,高雄市
1417,2020-06-06 17:28:49,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
1418,2020-06-06 17:28:49,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
1419,2020-06-06 17:28:49,51954,1320,32.86,53274,241,53515,144469,37.04,1,0,103,96,左營區
1420,2020-06-06 17:28:49,52396,1349,40.43,53745,245,53990,123170,43.83,1,0,89,85,小港區
1421,2020-06-06 17:28:49,31012,847,41.92,31859,160,32019,70182,45.62,1,0,47,45,仁武區
1422,2020-06-06 17:28:49,72553,1925,24.67,74478,380,74858,187575,39.91,1,0,228,150,鳳山區
1423,2020-06-06 17:28:49,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
1424,2020-06-06 17:28:49,52918,1316,37.07,54234,276,54510,132763,41.06,1,0,116,108,苓雅區
1425,2020-06-06 17:28:49,22526,570,23.71,23096,134,23230,56471,41.14,1,0,81,49,大寮區
1426,2020-06-06 17:28:49,64330,1717,40.9,66047,332,66379,151992,43.67,1,0,119,115,前鎮區
1427,2020-06-06 17:28:49,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
1428,2020-06-06 17:28:49,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
1429,2020-06-06 17:28:49,55875,1492,36.88,57367,260,57627,137729,41.84,1,0,99,91,楠梓區
1430,2020-06-06 17:28:49,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
1431,2020-06-06 17:28:49,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
1432,2020-06-06 17:28:49,31337,724,27.63,32061,138,32199,79471,40.52,1,0,77,58,鼓山區
1433,2020-06-06 17:28:49,88600,2132,31.5,90732,434,91166,208657,43.69,1,0,189,145,三民區
1434,2020-06-06 17:28:50,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
1435,2020-06-06 17:28:50,14900,471,45.74,15371,81,15452,29618,52.17,1,0,31,28,橋頭區
1436,2020-06-06 17:28:50,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
1437,2020-06-06 17:28:50,15938,396,40.91,16334,89,16423,37256,44.08,1,0,28,27,鳥松區
1438,2020-06-06 17:28:50,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
1439,2020-06-06 17:28:50,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
1440,2020-06-06 17:28:50,10929,369,43.55,11298,75,11373,25097,45.32,1,1,24,24,湖內區
1441,2020-06-06 17:28:50,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
1442,2020-06-06 17:28:50,6173,193,38.78,6366,48,6414,15918,40.29,1,1,18,18,彌陀區
1443,2020-06-06 17:28:50,9573,411,28.06,9984,86,10070,33458,30.1,1,0,32,31,美濃區
1444,2020-06-06 17:28:50,28262,784,35.72,29046,163,29209,70532,41.41,1,0,72,66,岡山區
1445,2020-06-06 17:28:50,10600,315,41.54,10915,59,10974,25515,43.01,1,1,21,21,茄萣區
1446,2020-06-06 17:28:50,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
1447,2020-06-06 17:28:50,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
1448,2020-06-06 17:28:51,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
1449,2020-06-06 17:28:51,2733,121,26.69,2854,28,2882,10238,28.15,1,1,10,10,杉林區
1450,2020-06-06 17:28:51,209,7,8.95,216,0,216,2334,9.25,1,1,4,4,那瑪夏區
1451,2020-06-06 17:28:51,2644,151,24.25,2795,35,2830,10198,27.75,1,0,12,11,六龜區
1452,2020-06-06 17:28:51,201,24,6.01,225,2,227,3342,6.79,1,1,8,8,桃源區
1453,2020-06-06 17:28:51,3863,145,30.86,4008,56,4064,12517,32.47,1,1,18,18,內門區
1454,2020-06-06 17:28:51,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
1455,2020-06-06 17:29:41,9107,221,43.17,9328,57,9385,21094,44.49,1,1,24,24,鹽埕區
1456,2020-06-06 17:29:41,803257,21730,34.92,824987,4449,829436,1980843,41.87,38,23,1823,1605,高雄市
1457,2020-06-06 17:29:42,31337,724,27.63,32061,138,32199,79471,40.52,1,0,77,58,鼓山區
1458,2020-06-06 17:29:42,51954,1320,32.86,53274,241,53515,144469,37.04,1,0,103,96,左營區
1459,2020-06-06 17:29:42,55875,1492,36.88,57367,260,57627,137729,41.84,1,0,99,91,楠梓區
1460,2020-06-06 17:29:43,88600,2132,31.5,90732,434,91166,208657,43.69,1,0,189,145,三民區
1461,2020-06-06 17:29:43,17452,443,40.21,17895,96,17991,43397,41.46,1,1,42,42,新興區
1462,2020-06-06 17:29:43,9437,252,39.81,9689,47,9736,23704,41.07,1,1,22,22,前金區
1463,2020-06-06 17:29:44,52396,1349,40.43,53745,245,53990,123170,43.83,1,0,89,85,小港區
1464,2020-06-06 17:29:44,64330,1717,40.9,66047,332,66379,151992,43.67,1,0,119,115,前鎮區
1465,2020-06-06 17:29:44,52918,1316,37.07,54234,276,54510,132763,41.06,1,0,116,108,苓雅區
1466,2020-06-06 17:29:44,72553,1925,24.67,74478,380,74858,187575,39.91,1,0,228,150,鳳山區
1467,2020-06-06 17:29:44,10658,295,44.49,10953,58,11011,23954,45.97,1,1,18,18,旗津區
1468,2020-06-06 17:29:45,2552,92,39.72,2644,21,2665,6425,41.48,1,1,12,12,田寮區
1469,2020-06-06 17:29:45,14900,471,45.74,15371,81,15452,29618,52.17,1,0,31,28,橋頭區
1470,2020-06-06 17:29:45,15938,396,40.91,16334,89,16423,37256,44.08,1,0,28,27,鳥松區
1471,2020-06-06 17:29:45,31012,847,41.92,31859,160,32019,70182,45.62,1,0,47,45,仁武區
1472,2020-06-06 17:29:45,25028,684,43.44,25712,194,25906,57617,44.96,1,1,51,51,林園區
1473,2020-06-06 17:29:45,10559,281,44.29,10840,70,10910,23841,45.76,1,1,21,21,阿蓮區
1474,2020-06-06 17:29:45,28262,784,35.72,29046,163,29209,70532,41.41,1,0,72,66,岡山區
1475,2020-06-06 17:29:45,13320,363,45.49,13683,89,13772,29282,47.03,1,1,24,24,大社區
1476,2020-06-06 17:29:45,10618,306,41.88,10924,91,11015,25354,43.44,1,1,25,25,燕巢區
1477,2020-06-06 17:29:45,15318,389,42.88,15707,89,15796,35719,44.22,1,1,32,32,大樹區
1478,2020-06-06 17:29:45,22526,570,23.71,23096,134,23230,56471,41.14,1,0,81,49,大寮區
1479,2020-06-06 17:29:46,1223,56,23.41,1279,16,1295,5224,24.79,1,1,7,7,甲仙區
1480,2020-06-06 17:29:46,18054,568,42.55,18622,111,18733,42432,44.15,1,1,41,41,路竹區
1481,2020-06-06 17:29:46,14032,404,46.35,14436,87,14523,30272,47.98,1,1,28,28,梓官區
1482,2020-06-06 17:29:46,11399,474,37.0,11873,78,11951,30807,38.79,1,1,35,35,旗山區
1483,2020-06-06 17:29:46,60,1,3.95,61,0,61,1520,4.01,1,1,3,3,茂林區
1484,2020-06-06 17:29:46,2644,151,24.25,2795,35,2830,10198,27.75,1,0,12,11,六龜區
1485,2020-06-06 17:29:46,4914,122,42.0,5036,23,5059,11699,43.24,1,1,12,12,永安區
